Де-Кастри;Хабаровский край;;682429
Заветы-Ильича;Хабаровский край;;682844
Ильинка;Хабаровский край;;680509
Князе-Волконское;Хабаровский край;;680550
Комсомольск-на-Амуре;Хабаровский край;;681000
Многовершинный;Хабаровский край;;682449
Николаевск-на-Амуре;Хабаровский край;;682460
Новый Ургал;Хабаровский край;;682071
Охотск;Хабаровский край;;682484
Переяславка;Хабаровский край;;682910
Советская Гавань;Хабаровский край;;682800
Солнечный;Хабаровский край;;682710
Токи;Хабаровский край;;682851
Тополево;Хабаровский край;;680510
Хабаровск;Хабаровский край;*;680000,680001,680002,680003,680006,680007,680009,680011,680012,680013,680014,680015,680017,680018,680020,680021,680022,680023,680025,680026,680028,680029,680030,680031,680032,680033,680035,680038,680040,680041,680042,680043,680045,680047,680051,680052,680
Чегдомын;Хабаровский край;;682030
Абакан;Хакасия респ.;*;655000
Белый Яр;Хакасия респ.;;655650
Вершина Теи;Хакасия респ.;;655731
Кирба;Хакасия респ.;;655796
Копьево;Хакасия респ.;;655250
Пригорск;Хакасия респ.;;
Саяногорск;Хакасия респ.;;655600
Сорск;Хакасия респ.;;655111
Усть-Абакан;Хакасия респ.;;655100
Черемушки;Хакасия респ.;;655619
Черемушки;Хакасия респ.;;655350
Черногорск;Хакасия респ.;;655150
Шира;Хакасия респ.;;655200
Барсово;Ханты-Мансийский авт. округ;;628450
Белоярский;Ханты-Мансийский авт. округ;;628160
Белый Яр;Ханты-Мансийский авт. округ;;628433
Березово;Ханты-Мансийский авт. округ;;628140
Вата;Ханты-Мансийский авт. округ;;628636
Высокий;Ханты-Мансийский авт. округ;;628690
Игрим;Ханты-Мансийский авт. округ;;628146
Излучинск;Ханты-Мансийский авт. округ;;628634
Кедровый;Ханты-Мансийский авт. округ;;628544
Когалым;Ханты-Мансийский авт. округ;;628481
Лангепас;Ханты-Мансийский авт. округ;;628672
Лянтор;Ханты-Мансийский авт. округ;;628449
Мегион;Ханты-Мансийский авт. округ;;628680,628681,628684
Междуреченский;Ханты-Мансийский авт. округ;;628200
Нефтеюганск;Ханты-Мансийский авт. округ;;628300
Нижневартовск;Ханты-Мансийский авт. округ;;628600,628601,628602,628605,628606,628609,628611,628613,628614,628615,628616,628617,628621,628624
Новоаганск;Ханты-Мансийский авт. округ;;628647
Нягань;Ханты-Мансийский авт. округ;;628180
Октябрьское;Ханты-Мансийский авт. округ;;628100
Покачи;Ханты-Мансийский авт. округ;;628661
Приобье;Ханты-Мансийский авт. округ;;628126
Пыть-Ях;Ханты-Мансийский авт. округ;;628387
Радужный;Ханты-Мансийский авт. округ;;628460
Реполовские Юрты;Ханты-Мансийский авт. округ;;628515
Советский;Ханты-Мансийский авт. округ;;628240
Солнечный;Ханты-Мансийский авт. округ;;628452
Сургут;Ханты-Мансийский авт. округ;;628400
Урай;Ханты-Мансийский авт. округ;;628280
Ханты-Мансийск;Ханты-Мансийский авт. округ;*;628000
Югорск;Ханты-Мансийский авт. округ;;628410
Юность;Ханты-Мансийский авт. округ;;628260
Агаповка;Челябинская обл.;;457401
Аргаяш;Челябинская обл.;;456880
Аша;Челябинская обл.;;456010
Аэропорт;Челябинская обл.;;
Береговой;Челябинская обл.;;456847
Вахрушево;Челябинская обл.;;456657
Верхний Уфалей;Челябинская обл.;;456800
Вишневогорск;Челябинская обл.;;456826
Дзержинского;Челябинская обл.;;
Долгодеревенское;Челябинская обл.;;456510
Еманжелинск;Челябинская обл.;;456580
Златоуст;Челябинская обл.;;456200
Карабаш;Челябинская обл.;;456140
Карталы;Челябинская обл.;;457353
Касли;Челябинская обл.;;456833
Копейск;Челябинская обл.;;456600
Коркино;Челябинская обл.;;456550
Куса;Челябинская обл.;;456940
Кыштым;Челябинская обл.;;456870
Локомотивный;Челябинская обл.;;457390
Магнитогорск;Челябинская обл.;;455000,455001,455002,455003,455004,455005,455006,455007,455008,455010,455011,455013,455016,455017,455019,455020,455021,455022,455023,455025,455026,455028,455030,455031,455033,455034,455035,455036,455037,455038,455039,455040,455041,455044,455045,455047,455
Миасс;Челябинская обл.;;456300
Озерск;Челябинская обл.;;456780
Пласт;Челябинская обл.;;457020
Сатка;Челябинская обл.;;456913
Смолино;Челябинская обл.;;456538
Снежинск;Челябинская обл.;;456770
Трехгорный;Челябинская обл.;;456080
Троицк;Челябинская обл.;;457100
Тюбук;Челябинская обл.;;456840
Увельский;Челябинская обл.;;457000
Увильды;Челябинская обл.;;456867
Усть-Катав;Челябинская обл.;;456040
Чебаркуль;Челябинская обл.;;456440
Челябинск;Челябинская обл.;*;454000,454001,454002,454003,454004,454005,454006,454007,454008,454009,454010,454012,454013,454014,454015,454016,454017,454018,454019,454020,454021,454025,454028,454029,454030,454031,454036,454038,454045,454046,454047,454048,454052,454053,454071,454074,454
Черемшанка;Челябинская обл.;;456812
Шагол;Челябинская обл.;;
Шершни;Челябинская обл.;;454902
Южноуральск;Челябинская обл.;;457040
Аргун;Чеченская респ.;;366281
Ачхой-Мартан;Чеченская респ.;;366600
Ведено;Чеченская респ.;;
Грозный;Чеченская респ.;;364016,364034,364043,364058,366007
Гудермес;Чеченская респ.;;366200
Знаменское;Чеченская респ.;;366813
Итум-Кале;Чеченская респ.;;366404
Курчалой;Чеченская респ.;;366314
Наурская;Чеченская респ.;;366120
Урус-Мартан;Чеченская респ.;;366500
Шали;Чеченская респ.;;366300
Шарой;Чеченская респ.;;366413
Шатой;Чеченская респ.;;
Шелковская;Чеченская респ.;;366400
Алатырь;Чувашия респ.;;429828
Аликово;Чувашия респ.;;429250
Батырево;Чувашия респ.;;429350
Вурнары;Чувашия респ.;;429220
Ибреси;Чувашия респ.;;429701
Канаш;Чувашия респ.;;429430
Козловка;Чувашия респ.;;
Комсомольское;Чувашия респ.;;429140
Красноармейское;Чувашия респ.;;429620
Красные Четаи;Чувашия респ.;;429040
Кугеси;Чувашия респ.;;429500
Лапсары;Чувашия респ.;;429016
Мариинский Посад;Чувашия респ.;;429570
Моргауши;Чувашия респ.;;429530
Новочебоксарск;Чувашия респ.;;429950
Порецкое;Чувашия респ.;;429020
Урмары;Чувашия респ.;;429400
Цивильск;Чувашия респ.;;429901
Чебоксары;Чувашия респ.;*;428000
Шемурша;Чувашия респ.;;429170
Шихазаны;Чувашия респ.;;429310
Шумерля;Чувашия респ.;;429120
Ядрин;Чувашия респ.;;429060
Яльчики;Чувашия респ.;;429381
Янтиково;Чувашия респ.;;429290
Анадырь;Чукотский авт. округ;;689000
Билибино;Чукотский авт. округ;;689450
Певек;Чукотский авт. округ;;689400
Провидения;Чукотский авт. округ;;689251
Тавайваам;Чукотский авт. округ;;
Угольные Копи;Чукотский авт. округ;;689500
Эгвекинот;Чукотский авт. округ;;689202
Аксарка;Ямало-Ненецкий авт. округ;;629620
Губкинский;Ямало-Ненецкий авт. округ;;629830
Коротчаево;Ямало-Ненецкий авт. округ;;629320
Красноселькуп;Ямало-Ненецкий авт. округ;;629380
Лабытнанги;Ямало-Ненецкий авт. округ;;629400
Лимбяяха;Ямало-Ненецкий авт. округ;;629325
Мужи;Ямало-Ненецкий авт. округ;;629640
Муравленко;Ямало-Ненецкий авт. округ;;629600
Надым;Ямало-Ненецкий авт. округ;;629730
Новый Уренгой;Ямало-Ненецкий авт. округ;;629300
Ноябрьск;Ямало-Ненецкий авт. округ;;629811
Пангоды;Ямало-Ненецкий авт. округ;;629757
Пуровск;Ямало-Ненецкий авт. округ;;629880
Пурпе;Ямало-Ненецкий авт. округ;;629840
Салехард;Ямало-Ненецкий авт. округ;*;629000
Тазовский;Ямало-Ненецкий авт. округ;;629350
Тарко-Сале;Ямало-Ненецкий авт. округ;;629850
Толька;Ямало-Ненецкий авт. округ;;629382
Уренгой;Ямало-Ненецкий авт. округ;;629860
Харп;Ямало-Ненецкий авт. округ;;629420
Ямбург;Ямало-Ненецкий авт. округ;;629740
Яр-Сале;Ямало-Ненецкий авт. округ;;629700
Большое Село;Ярославская обл.;;152360
Борисоглебский;Ярославская обл.;;152170
Гаврилов-Ям;Ярославская обл.;;152240.152241
Данилов;Ярославская обл.;;152070,152071,152072,152099
Заволжье;Ярославская обл.;;150504
Искра Октября;Ярославская обл.;;152973
Карабиха;Ярославская обл.;;150522
Константиновский;Ярославская обл.;;152321
Красные Ткачи;Ярославская обл.;;
Лесная Поляна;Ярославская обл.;;150539
Любим;Ярославская обл.;;152470
Мышкин;Ярославская обл.;;152830
Нагорный;Ярославская обл.;;150521
Октябрьский;Ярославская обл.;;152961
Переславль-Залеский;Ярославская обл.;;152020,152021,152023,152024,152025,152026
Петровск;Ярославская обл.;;152130
Пошехонье;Ярославская обл.;;152850
Ростов;Ярославская обл.;;152150,152151,152153,152155,152159
Рыбинск;Ярославская обл.;;152900,152901,152903,152905,152906,152907,152908,152909,152912,152914,152915,152916,152917,152918,152919,152920,152925,152930,152931,152934,152935,152939
Семибратово;Ярославская обл.;;152101
Тутаев;Ярославская обл.;;152300,152302,152303,152339
Углич;Ярославская обл.;;152610,152611,152612,152613,152615,152616,152619
Щедрино;Ярославская обл.;;
Ярославль;Ярославская обл.;*;150000,150001,150002,150003,150006,150007,150008,150010,150014,150018,150019,150020,150022,150023,150025,150027,150029,150030,150031,150032,150033,150034,150035,150036,150040,150042,150043,150044,150045,150046,150047,150048,150049,150051,150052,150054,150
